state,date,price,rent,interest_rate,cp_index,inflation,total_pops,unemployed_pct
AK,2022-03-01,330415.06228199997,1381.4508775000002,0.2,287.504,1.3351379548562692,545370.0,4.5
AK,2022-04-01,331020.04063,1406.539359333333,0.33,289.109,0.5582531025655202,545466.0,4.3
AK,2022-05-01,333017.419548,1443.7036493333333,0.77,292.296,1.1023523999598828,545586.0,4.2
AK,2022-06-01,336647.57233999996,1466.5372768333334,1.21,296.311,1.3736075758819855,545579.0,4.1
AK,2022-07-01,340357.43978,1489.7727686666667,1.68,296.276,-0.011811913833770227,545703.0,4.0
AK,2022-08-01,342879.713702,1510.1524625,2.33,296.171,-0.03543992763505033,545953.0,3.8
AK,2022-09-01,343942.84929,1527.1566005,2.56,296.808,0.21507845130008807,546191.0,3.9
AK,2022-10-01,343366.14518,1528.6233701666667,3.08,298.012,0.4056494434112379,546461.0,4.0
AK,2022-11-01,342419.52962,1530.2655333333335,3.78,297.711,-0.10100264418881899,546714.0,4.0
AK,2022-12-01,341167.398138,1534.2249656666668,4.1,296.797,-0.30700914645410693,546915.0,4.0
AK,2023-01-01,339792.94550800003,1532.7878039999998,4.33,299.17,0.7995363834540026,547093.0,3.9
AK,2023-02-01,337853.79132200003,1523.546967,4.57,300.84,0.5582110505732318,547248.0,3.9
AK,2023-03-01,335683.571976,1544.4380721428572,4.65,301.836,0.33107299561230263,547401.0,3.8
AK,2023-04-01,333948.874304,1545.796802,4.83,303.363,0.5059038683258521,547631.0,3.9
AK,2023-05-01,332911.02775400004,1545.0231715,5.06,304.127,0.25184350102023245,547867.0,4.0
AK,2023-06-01,332977.11173999996,1548.9530521000001,5.08,305.109,0.3228914236486524,548042.0,4.1
AK,2023-07-01,334242.60132,1569.7256129999998,5.12,305.691,0.19075150192227053,548276.0,4.3
AK,2023-08-01,335567.58632600005,1581.5240390909091,5.33,307.026,0.4367155068353501,548518.0,4.4
AK,2023-09-01,336673.754012,1603.6047315833334,5.33,307.789,0.24851315523766182,548770.0,4.5
AK,2023-10-01,336549.30579199997,1616.7804205833334,5.33,307.671,-0.03833795229848391,549031.0,4.6
AK,2023-11-01,335995.783678,1614.480953,5.33,307.051,-0.20151395484137025,549204.0,4.6
AK,2023-12-01,335303.144494,1615.0010438333334,5.33,306.746,-0.09933203278934544,549367.0,4.6
AK,2024-01-01,334595.768686,1648.8043520833335,5.33,308.417,0.5447503797930464,549553.0,4.6
AK,2024-02-01,334879.82873,1667.52235,5.33,310.326,0.6189671775550742,549706.0,4.6
AK,2024-03-01,335800.781112,1656.901717076923,5.33,312.332,0.6464169937420605,549869.0,4.6
AK,2024-04-01,337407.81825400004,1680.5156765714285,5.33,313.548,0.3893293034335388,550071.0,4.6
AL,2000-02-01,100970.43284931371,-273.2543315910443,5.73,169.8,0.5924170616113722,3370854.0,4.7
AL,2000-03-01,100950.19151798077,-267.8753323430137,5.85,171.2,0.8244994110718329,3371656.0,4.6
AL,2000-04-01,101028.69075490384,-262.1253676296037,6.02,171.3,0.05841121495329116,3374388.0,4.6
AL,2000-05-01,101810.20058831858,-256.5608856488834,6.27,171.5,0.11675423234092097,3376115.0,4.6
AL,2000-06-01,99361.70385685039,-250.8109209354734,6.53,172.4,0.5247813411078717,3378019.0,4.6
AL,2000-07-01,98930.0098078788,-245.246438954724,6.54,172.8,0.23201856148491462,3379852.0,4.6
AL,2000-08-01,99153.23995174242,-239.496474241314,6.5,172.8,0.0,3381310.0,4.6
AL,2000-09-01,99084.58890062069,-233.74650952790398,6.52,173.7,0.5208333333333259,3382833.0,4.6
AL,2000-10-01,99516.295392,-228.18202754718368,6.51,174.0,0.17271157167531026,3384211.0,4.6
AL,2000-11-01,99897.77131006896,-222.43206283377367,6.51,174.1,0.057471264367814356,3385253.0,4.6
AL,2000-12-01,99810.82308536423,-216.86758085302426,6.4,174.0,-0.057438253877073464,3386178.0,4.7
AL,2001-01-01,99797.86726993464,-211.11761613961426,5.98,175.1,0.6321839080459801,3387039.0,4.7
AL,2001-02-01,100179.72160597403,-205.36765142620425,5.49,175.8,0.3997715591090856,3387682.0,4.8
AL,2001-03-01,100658.62743227274,-200.17413491086336,5.31,176.2,0.22753128555175195,3388360.0,4.8
AL,2001-04-01,100866.24575063291,-194.42417019745335,4.8,176.9,0.39727582292850006,3389260.0,4.9
AL,2001-05-01,101077.86991787501,-188.85968821673305,4.21,177.7,0.45223289994347216,3390258.0,4.9
AL,2001-06-01,101675.60607512346,-183.10972350329394,3.97,178.0,0.16882386043894915,3391415.0,5.0
AL,2001-07-01,102212.25276429448,-177.54524152257363,3.77,177.5,-0.2808988764044895,3392436.0,5.1
AL,2001-08-01,102594.13712662578,-171.79527680916362,3.65,177.5,0.0,3393842.0,5.3
AL,2001-09-01,102945.35264368099,-166.04531209575362,3.07,178.3,0.4507042253521165,3395327.0,5.4
AL,2001-10-01,105917.48473673267,-160.4808301150333,2.49,177.7,-0.33651149747617737,3396655.0,5.6
AL,2001-11-01,107312.3091486256,-154.7308654016233,2.09,177.4,-0.16882386043892694,3397377.0,5.8
AL,2001-12-01,107799.3738806132,-149.1663834208739,1.82,176.7,-0.3945885005637084,3398108.0,5.9
AL,2002-01-01,108268.94302538813,-143.4164187074639,1.73,177.1,0.22637238256932868,3399005.0,5.9
AL,2002-02-01,108336.02936885845,-137.66645399405388,1.74,177.8,0.39525691699606735,3399402.0,6.0
AL,2002-03-01,108097.475220181,-132.472937478713,1.73,178.8,0.5624296962879693,3399942.0,6.0
AL,2002-04-01,108197.7531402715,-126.72297276530298,1.75,179.8,0.5592841163311046,3400511.0,6.0
AL,2002-05-01,108140.65497571428,-121.15849078455358,1.75,179.8,0.0,3401328.0,5.9
AL,2002-06-01,107490.42208568966,-115.40852607114357,1.75,179.9,0.05561735261401246,3402356.0,5.9
AL,2002-07-01,107804.53237310344,-109.84404409042327,1.73,180.1,0.11117287381878782,3403420.0,5.9
AL,2002-08-01,108068.65570600859,-104.09407937701326,1.74,180.7,0.3331482509716821,3405507.0,5.9
AL,2002-09-01,107879.40270576271,-98.34411466360325,1.75,181.0,0.16602102933038765,3407668.0,5.9
AL,2002-10-01,108194.24358677967,-92.77963268288295,1.75,181.3,0.16574585635360517,3409782.0,5.9
AL,2002-11-01,108468.44734355932,-87.02966796944384,1.34,181.3,0.0,3411574.0,5.9
AL,2002-12-01,108760.43182042374,-81.46518598872353,1.24,180.9,-0.22062879205736463,3412910.0,5.9
AL,2003-01-01,109041.54211733051,-75.71522127531352,1.24,181.7,0.44223327805417156,3414396.0,5.9
AL,2003-02-01,109160.40219181436,-69.96525656190352,1.26,183.1,0.7705008255366019,3414778.0,5.9
AL,2003-03-01,109469.34275535865,-64.77174004656263,1.25,184.2,0.6007646095030017,3415165.0,5.9
AL,2003-04-01,109115.35651179591,-59.021775333123514,1.26,183.8,-0.21715526601518986,3415998.0,6.0
AL,2003-05-01,109468.91224481633,-53.45729335240321,1.26,183.5,-0.16322089227421843,3417808.0,6.0
AL,2003-06-01,109812.09637804082,-47.707328638993204,1.22,183.7,0.10899182561308063,3419291.0,6.1
AL,2003-07-01,110125.6883652653,-42.1428466582729,1.01,183.9,0.10887316276537717,3421104.0,6.1
AL,2003-08-01,110450.31604281632,-36.39288194486289,1.03,184.6,0.38064165307232223,3423238.0,6.1
AL,2003-09-01,110744.65429534693,-30.642917231452884,1.01,185.2,0.3250270855904569,3425643.0,6.0
AL,2003-10-01,111075.36297865307,-25.07843525070348,1.01,185.0,-0.10799136069113979,3428231.0,6.0
AL,2003-11-01,111331.82319420407,-19.32847053729347,1.0,184.5,-0.2702702702702675,3430170.0,5.9
AL,2003-12-01,111635.63627640816,-13.763988556573167,0.98,184.3,-0.10840108401083404,3431807.0,5.9
AL,2004-01-01,111915.55543734693,-8.014023843163159,1.0,185.2,0.48833423765597406,3433085.0,5.9
AL,2004-02-01,112258.2858237143,-2.26405912975315,1.01,186.2,0.5399568034557323,3434233.0,5.9
AL,2004-03-01,112565.63147436734,3.1149401182774454,1.0,187.4,0.6444683136412444,3435850.0,5.8
AL,2004-04-01,112946.9542615102,8.864904831716558,1.0,188.0,0.32017075773744796,3437710.0,5.8
AL,2004-05-01,113311.14764473468,14.42938681243686,1.0,189.1,0.5851063829787284,3439685.0,5.7
AL,2004-06-01,113751.3887112653,20.17935152584687,1.03,189.7,0.3172924378635589,3441786.0,5.7
AL,2004-07-01,114226.21852861224,25.74383350656717,1.26,189.4,-0.1581444385872377,3443779.0,5.6
AL,2004-08-01,114864.70132412245,31.49379821997718,1.43,189.5,0.052798310454060804,3446834.0,5.5
AL,2004-09-01,115495.30339102041,37.24376293341629,1.61,189.9,0.21108179419524475,3449856.0,5.4
AL,2004-10-01,116114.00417044898,42.808244914136594,1.76,190.9,0.526592943654558,3452951.0,5.3
AL,2004-11-01,116684.34879693878,48.5582096275466,1.93,191.0,0.05238344683080598,3455389.0,5.2
AL,2004-12-01,117357.96699755102,54.122691608266905,2.16,190.3,-0.3664921465968529,3457864.0,5.1
AL,2005-01-01,117959.68189353659,59.872656321676914,2.28,190.7,0.21019442984759884,3460380.0,5.0
AL,2005-02-01,118790.32472742857,65.62262103511603,2.5,191.8,0.5768222338752071,3462717.0,4.9
AL,2005-03-01,119441.24928771784,70.81613755045692,2.63,193.3,0.7820646506777829,3465050.0,4.7
AL,2005-04-01,121069.81368385593,76.56610226386692,2.79,194.6,0.6725297465079993,3467687.0,4.6
AL,2005-05-01,121963.66308368644,82.13058424458723,3.0,194.4,-0.10277492291880241,3470456.0,4.4
AL,2005-06-01,122783.67853258474,87.88054895799723,3.04,194.5,0.051440329218110925,3473470.0,4.4
AL,2005-07-01,123619.99028898735,93.44503093871754,3.26,195.4,0.46272493573265017,3476528.0,4.3
AL,2005-08-01,123669.24115461225,99.19499565215665,3.5,196.4,0.5117707267144223,3480482.0,4.3
AL,2005-09-01,123792.47369167968,104.94496036556666,3.62,198.8,1.2219959266802416,3484482.0,4.3
AL,2005-10-01,124226.2234672093,110.50944234628696,3.78,199.2,0.2012072434607548,3491829.0,4.2
AL,2005-11-01,124869.37903891892,116.25940705969697,4.0,197.6,-0.8032128514056214,3495703.0,4.2
AL,2005-12-01,125612.70285525292,121.82388904041727,4.16,196.8,-0.4048582995951344,3499904.0,4.2
AL,2006-01-01,126628.57364397682,127.57385375385638,4.29,198.3,0.7621951219512146,3503666.0,4.1
AL,2006-02-01,127553.54855131274,133.3238184672664,4.49,198.7,0.20171457387794245,3507068.0,4.1
AL,2006-03-01,128474.76681378379,138.51733498260728,4.59,199.8,0.5535983895319729,3510348.0,4.1
AL,2006-04-01,129429.75027783783,144.2672996960173,4.79,201.5,0.8508508508508372,3513803.0,4.1
AL,2006-05-01,130387.26615756756,149.8317816767376,4.94,202.5,0.496277915632759,3517270.0,4.1
AL,2006-06-01,131343.43542046333,155.5817463901476,4.99,202.9,0.19753086419753707,3520846.0,4.0
AL,2006-07-01,132277.95970247104,161.146228370897,5.24,203.5,0.29571217348447476,3524489.0,4.0
AL,2006-08-01,133169.79380374518,166.89619308430701,5.25,203.9,0.19656019656020263,3527515.0,4.0
AL,2006-09-01,133649.15313965778,172.64615779771702,5.25,202.9,-0.49043648847474364,3530831.0,3.9
AL,2006-10-01,134188.0214532576,178.21063977843733,5.25,201.8,-0.5421389847215297,3534233.0,3.9
AL,2006-11-01,134932.70157602272,183.96060449184733,5.25,201.5,-0.14866204162538033,3537230.0,3.9
AL,2006-12-01,135555.14834397726,189.52508647256764,5.24,201.8,0.14888337468983437,3539975.0,3.8
AL,2007-01-01,136083.8315644318,195.27505118600675,5.25,202.416,0.30525272547075044,3542815.0,3.8
AL,2007-02-01,136466.19394943182,201.02501589941676,5.26,203.499,0.5350367559876723,3545167.0,3.8
AL,2007-03-01,136982.87318795457,206.21853241475765,5.26,205.352,0.9105695851085338,3547626.0,3.9
AL,2007-04-01,137520.8197644697,211.96849712816766,5.25,206.686,0.6496162686508988,3550367.0,3.9
AL,2007-05-01,138150.5973186415,217.53297910888796,5.25,207.949,0.6110718674704696,3553057.0,3.9
AL,2007-06-01,138572.7110969434,223.28294382232707,5.25,208.352,0.19379751766057662,3555840.0,4.0
AL,2007-07-01,138849.33885437736,228.84742580304737,5.26,208.299,-0.02543772078021922,3558681.0,4.0
AL,2007-08-01,138940.52688520757,234.59739051645738,5.02,207.917,-0.18339022270870142,3561917.0,4.1
AL,2007-09-01,138987.51971981133,240.3473552298674,4.94,208.49,0.2755907405358915,3565336.0,4.2
AL,2007-10-01,139047.63410856604,245.9118372105877,4.76,208.936,0.2139191328121237,3568596.0,4.2
AL,2007-11-01,139132.73020030188,251.6618019239977,4.49,210.177,0.5939617873415681,3571609.0,4.3
AL,2007-12-01,139220.1184750566,257.2262839047471,4.24,210.036,-0.0670863129647814,3574475.0,4.4
AL,2008-01-01,139253.05713732078,262.9762486181571,3.94,211.08,0.4970576472604682,3577198.0,4.5
AL,2008-02-01,139189.01209195488,268.7262133315671,2.98,211.693,0.29041121849535667,3579499.0,4.7
AL,2008-03-01,138957.16499033707,274.1052125795977,2.61,213.528,0.8668212930989627,3582052.0,4.9
AL,2008-04-01,138815.97754052634,279.8551772930077,2.28,214.823,0.6064778389719416,3584693.0,5.1
AL,2008-05-01,138389.50310355803,285.41965927375713,1.98,216.632,0.8420886031756281,3587446.0,5.3
AL,2008-06-01,138135.76753041198,291.16962398716714,2.0,218.815,1.0076996934894167,3590424.0,5.6
AL,2008-07-01,138055.30329116105,296.73410596788744,2.01,219.964,0.5251011128121874,3593293.0,5.9
AL,2008-08-01,138499.71333701885,302.48407068129745,2.0,219.086,-0.39915622556417896,3596204.0,6.1
AL,2008-09-01,138138.48610314608,308.23403539470746,1.81,218.783,-0.13830185406644713,3598993.0,6.5
AL,2008-10-01,137908.54307157302,313.79851737542776,0.97,216.573,-1.010133328457874,3601896.0,6.9
AL,2008-11-01,137850.30704593286,319.5484820888669,0.39,212.425,-1.9152895328595876,3604408.0,7.3
AL,2008-12-01,137260.0990535316,325.1129640695872,0.16,210.228,-1.0342473814287434,3606592.0,7.8
AL,2009-01-01,136708.1447324907,330.8629287829972,0.15,211.143,0.4352417375421025,3608960.0,8.4
AL,2009-02-01,136881.12192358694,336.6128934964072,0.22,212.193,0.49729330359047363,3611025.0,8.8
AL,2009-03-01,136144.0291153405,341.8064100117481,0.18,212.709,0.24317484554154944,3613034.0,9.3
AL,2009-04-01,136538.66677965634,347.5563747251872,0.15,213.24,0.2496368277788097,3615107.0,9.6
AL,2009-05-01,134939.88470886287,353.1208567059075,0.18,213.856,0.2888763834177466,3617361.0,9.9
AL,2009-06-01,134307.51947401994,358.8708214193175,0.21,215.693,0.8589892263953347,3619629.0,10.2
AL,2009-07-01,133473.53503416394,364.4353034000378,0.16,215.351,-0.15855869221532704,3622181.0,10.4
AL,2009-08-01,132618.138327785,370.1852681134478,0.16,215.834,0.2242850044810618,3624837.0,10.6
AL,2009-09-01,131828.14623742673,375.9352328268578,0.15,215.969,0.06254806934959944,3627477.0,10.8
AL,2009-10-01,131459.24116417475,381.49971480760723,0.12,216.177,0.0963101185818438,3630337.0,10.9
AL,2009-11-01,130962.60226307444,387.24967952101724,0.12,216.33,0.07077533687673832,3632553.0,11.0
AL,2009-12-01,130424.20616825807,392.81416150173754,0.12,215.949,-0.1761198169463296,3634419.0,11.1
AL,2010-01-01,129048.75769444795,398.56412621514755,0.11,216.687,0.34174735701484327,3636380.0,11.1
AL,2010-02-01,128735.91432689872,404.31409092855756,0.13,216.741,0.024920738207656612,3637985.0,11.0
AL,2010-03-01,128404.59199376176,409.50760744389845,0.16,217.631,0.4106283536571276,3639724.0,10.9
AL,2010-04-01,127794.52881705167,415.25757215733756,0.2,218.009,0.1736884910697345,3696845.0,10.5
AL,2010-05-01,127298.37979905776,420.82205413805787,0.2,218.178,0.0775197354237811,3700013.0,10.3
AL,2010-06-01,126904.30534890245,426.5720188514679,0.18,217.965,-0.09762670846739097,3703287.0,10.1
AL,2010-07-01,126402.80149474165,432.1365008321882,0.18,218.011,0.02110430573716293,3706618.0,10.1
AL,2010-08-01,125781.24828042425,437.8864655455982,0.19,218.312,0.13806642784079948,3708665.0,10.0
AL,2010-09-01,125233.05245657575,443.6364302590373,0.19,218.439,0.058173623071566816,3710620.0,10.1
AL,2010-10-01,124742.53490410876,449.2009122397576,0.19,218.711,0.12451988884769616,3712775.0,10.1
AL,2010-11-01,124281.77713213855,454.9508769531676,0.19,218.803,0.04206464238194485,3714308.0,10.2
AL,2010-12-01,123354.89329781609,460.5153589338879,0.18,219.179,0.1718440789203024,3715741.0,10.1
AL,2011-01-01,122574.0122326,466.2653236472979,0.17,220.223,0.47632300539741657,3717148.0,10.1
AL,2011-02-01,121868.80656380001,472.01528836073703,0.16,221.309,0.49313650254514396,3718178.0,10.0
AL,2011-03-01,121246.91534739999,477.2088048760779,0.14,223.467,0.97510720305094,3719329.0,9.9
AL,2011-04-01,120551.61613369627,482.95876958948793,0.1,224.906,0.6439429535457064,3720594.0,9.9
AL,2011-05-01,120001.94325774287,488.52325157020823,0.09,225.964,0.4704187527233561,3721955.0,9.8
AL,2011-06-01,119693.31384114287,494.27321628361824,0.09,225.722,-0.10709670566992902,3723324.0,9.8
AL,2011-07-01,119173.29502627118,499.83769826433854,0.07,225.922,0.08860456667936223,3725094.0,9.7
AL,2011-08-01,118972.67608738765,505.58766297777765,0.1,226.545,0.27575889023645495,3727077.0,9.6
AL,2011-09-01,118922.37122445683,511.33762769118766,0.08,226.889,0.15184621156945077,3729221.0,9.4
AL,2011-10-01,118670.50342094708,516.902109671908,0.07,226.421,-0.20626826333582926,3731395.0,9.2
AL,2011-11-01,118367.73712875,522.652074385318,0.08,226.23,-0.08435613304419443,3733018.0,8.9
AL,2011-12-01,117843.55898676795,528.2165563660383,0.07,225.672,-0.24665163771382392,3734683.0,8.7
AL,2012-01-01,117459.22099325967,533.9665210794483,0.08,226.665,0.44001914282676413,3736437.0,8.5
AL,2012-02-01,116145.16673933511,539.7164857928874,0.1,227.663,0.4402973551276279,3737775.0,8.4
AL,2012-03-01,116072.9345956383,545.095485040918,0.13,229.392,0.7594558623930991,3739321.0,8.4
AL,2012-04-01,116220.24769335105,550.845449754328,0.14,230.085,0.30210295040804525,3740838.0,8.4
AL,2012-05-01,116606.85449042667,556.4099317350483,0.16,229.815,-0.11734793663211729,3742396.0,8.4
AL,2012-06-01,117177.88866104,562.1598964484583,0.16,229.478,-0.14663968844504938,3744108.0,8.3
AL,2012-07-01,118232.38107364361,567.7243784292077,0.16,229.104,-0.16297858618254946,3745940.0,8.2
AL,2012-08-01,119295.88723242022,573.4743431426177,0.13,230.379,0.5565158181437102,3748082.0,8.1
AL,2012-09-01,119629.53748189473,579.2243078560277,0.14,231.407,0.4462212267611232,3750371.0,7.9
AL,2012-10-01,120405.28320175853,584.788789836748,0.16,231.317,-0.038892514055322014,3752500.0,7.8
AL,2012-11-01,121128.33916193717,590.538754550158,0.16,230.221,-0.473808669488196,3754422.0,7.8
AL,2012-12-01,122022.851381911,596.1032365308783,0.16,229.601,-0.2693064490207231,3756121.0,7.7
AL,2013-01-01,122680.06302473822,601.8532012443175,0.14,230.28,0.2957304192926058,3757648.0,7.6
AL,2013-02-01,123013.55783031412,607.6031659577275,0.15,232.166,0.8190029529268728,3758678.0,7.6
AL,2013-03-01,123145.12081405759,612.7966824730684,0.14,232.773,0.26145085843749527,3759971.0,7.5
AL,2013-04-01,123251.85232643978,618.5466471864784,0.15,232.531,-0.10396394770870732,3761425.0,7.4
AL,2013-05-01,123586.76297497383,624.1111291671987,0.11,232.945,0.17804077735872337,3763029.0,7.3
AL,2013-06-01,124118.58341499999,629.8610938806378,0.09,233.504,0.2399708085599528,3764923.0,7.3
AL,2013-07-01,124642.23809562826,635.4255758613581,0.09,233.596,0.03939975332329926,3766869.0,7.2
AL,2013-08-01,124908.00453731071,641.1755405747681,0.08,233.877,0.12029315570472043,3768499.0,7.2
AL,2013-09-01,125009.84253612987,646.9255052881781,0.08,234.149,0.11630044852635191,3770214.0,7.2
AL,2013-10-01,125285.61456207791,652.4899872688984,0.09,233.546,-0.2575283259804717,3771896.0,7.2
AL,2013-11-01,125773.8195845974,658.2399519823084,0.08,233.069,-0.2042424190523473,3773384.0,7.2
AL,2013-12-01,126131.1641135065,663.8044339630578,0.09,233.049,-0.00858114978825597,3774572.0,7.2
AL,2014-01-01,126585.54491181819,669.5543986764678,0.07,233.916,0.3720247673236088,3775896.0,7.2
AL,2014-02-01,126850.44548629533,675.3043633898778,0.07,234.781,0.3697908650968751,3776877.0,7.1
AL,2014-03-01,127486.32387932642,680.4978799052187,0.08,236.293,0.6440044126228228,3777962.0,7.1
AL,2014-04-01,128099.32901989638,686.2478446186287,0.09,237.072,0.3296754453157691,3779148.0,7.0
AL,2014-05-01,128633.22324621762,691.812326599349,0.09,237.9,0.34926098400485106,3780402.0,6.9
AL,2014-06-01,128786.64621894601,697.5622913127881,0.1,238.343,0.18621269440941557,3781842.0,6.8
AL,2014-07-01,128976.93556799486,703.1267732935084,0.09,238.25,-0.03901939641608454,3783338.0,6.7
AL,2014-08-01,129082.39479501279,708.8767380069185,0.09,237.852,-0.1670514165792225,3785171.0,6.6
AL,2014-09-01,129128.91678671756,714.6267027203285,0.09,238.031,0.07525688243108508,3787004.0,6.5
AL,2014-10-01,129332.78304414758,720.1911847010488,0.09,237.433,-0.251227781255392,3788819.0,6.4
